product_id,product_name,brand,category,subcategory,seller,price_NPR,currency
P36286,Scott Tissue 200 sheets,Scott,Household,Tissue,Daraz Nepal,418.47,NPR
P36287,Scott Tissue 200 sheets,Scott,Household,Tissue,Amazon,403.35,NPR
P36288,Scott Tissue 200 sheets,Scott,Household,Tissue,HamroBazar,308.88,NPR
P36289,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,SastoDeal,486.04,NPR
P36290,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,Daraz Nepal,525.44,NPR
P36291,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,Amazon,453.48,NPR
P36292,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,HamroBazar,628.64,NPR
P36293,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,SastoDeal,366.3,NPR
P36294,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,Daraz Nepal,309.62,NPR
P36295,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,Amazon,386.36,NPR
P36296,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,HamroBazar,407.9,NPR
P36297,Ziplock Bags 20 pack,Ziplock,Household,Storage,SastoDeal,661.41,NPR
P36298,Ziplock Bags 20 pack,Ziplock,Household,Storage,Daraz Nepal,609.29,NPR
P36299,Ziplock Bags 20 pack,Ziplock,Household,Storage,Amazon,390.43,NPR
P36300,Ziplock Bags 20 pack,Ziplock,Household,Storage,HamroBazar,747.93,NPR
P36301,Reynolds Aluminium Foil 30m,Reynolds,Household,Kitchen Wrap,SastoDeal,882.16,NPR
P36302,Reynolds Aluminium Foil 30m,Reynolds,Household,Kitchen Wrap,Daraz Nepal,439.78,NPR
P36303,Reynolds Aluminium Foil 30m,Reynolds,Household,Kitchen Wrap,Amazon,541.72,NPR
P36304,Reynolds Aluminium Foil 30m,Reynolds,Household,Kitchen Wrap,HamroBazar,691.22,NPR
P36305,Glad Cling Wrap 30m,Glad,Household,Kitchen Wrap,SastoDeal,790.59,NPR
P36306,Glad Cling Wrap 30m,Glad,Household,Kitchen Wrap,Daraz Nepal,384.84,NPR
P36307,Glad Cling Wrap 30m,Glad,Household,Kitchen Wrap,Amazon,451.84,NPR
P36308,Glad Cling Wrap 30m,Glad,Household,Kitchen Wrap,HamroBazar,500.04,NPR
P36309,Colin Glass Cleaner 500ml,Colin,Household,Glass Cleaner,SastoDeal,815.58,NPR
P36310,Colin Glass Cleaner 500ml,Colin,Household,Glass Cleaner,Daraz Nepal,651.83,NPR
P36311,Colin Glass Cleaner 500ml,Colin,Household,Glass Cleaner,Amazon,818.88,NPR
P36312,Colin Glass Cleaner 500ml,Colin,Household,Glass Cleaner,HamroBazar,639.91,NPR
P36313,HIT Mosquito Spray 200ml,HIT,Household,Insect Repellent,SastoDeal,390.99,NPR
P36314,HIT Mosquito Spray 200ml,HIT,Household,Insect Repellent,Daraz Nepal,476.2,NPR
P36315,HIT Mosquito Spray 200ml,HIT,Household,Insect Repellent,Amazon,429.19,NPR
P36316,HIT Mosquito Spray 200ml,HIT,Household,Insect Repellent,HamroBazar,352.54,NPR
P36317,Mortein Mosquito Spray 200ml,Mortein,Household,Insect Repellent,SastoDeal,373.33,NPR
P36318,Mortein Mosquito Spray 200ml,Mortein,Household,Insect Repellent,Daraz Nepal,722.26,NPR
P36319,Mortein Mosquito Spray 200ml,Mortein,Household,Insect Repellent,Amazon,582.77,NPR
P36320,Mortein Mosquito Spray 200ml,Mortein,Household,Insect Repellent,HamroBazar,492.14,NPR
P36321,Good Knight Coil 10 pack,Good Knight,Household,Insect Repellent,SastoDeal,138.18,NPR
P36322,Good Knight Coil 10 pack,Good Knight,Household,Insect Repellent,Daraz Nepal,302.46,NPR
P36323,Good Knight Coil 10 pack,Good Knight,Household,Insect Repellent,Amazon,174.98,NPR
P36324,Good Knight Coil 10 pack,Good Knight,Household,Insect Repellent,HamroBazar,180.26,NPR
P36325,Odonil Room Freshener 50g,Odonil,Household,Air Freshener,SastoDeal,388.87,NPR
P36326,Odonil Room Freshener 50g,Odonil,Household,Air Freshener,Daraz Nepal,204.55,NPR
P36327,Odonil Room Freshener 50g,Odonil,Household,Air Freshener,Amazon,240.83,NPR
P36328,Odonil Room Freshener 50g,Odonil,Household,Air Freshener,HamroBazar,277.5,NPR
P36329,Lizol Floor Cleaner 1L,Lizol,Household,Floor Cleaner,SastoDeal,899.35,NPR
P36330,Lizol Floor Cleaner 1L,Lizol,Household,Floor Cleaner,Daraz Nepal,765.29,NPR
P36331,Lizol Floor Cleaner 1L,Lizol,Household,Floor Cleaner,Amazon,1031.42,NPR
P36332,Lizol Floor Cleaner 1L,Lizol,Household,Floor Cleaner,HamroBazar,832.21,NPR
P36333,Flash Floor Cleaner 1L,Flash,Household,Floor Cleaner,SastoDeal,1169.1,NPR
P36334,Flash Floor Cleaner 1L,Flash,Household,Floor Cleaner,Daraz Nepal,1201.08,NPR
P36335,Flash Floor Cleaner 1L,Flash,Household,Floor Cleaner,Amazon,657.55,NPR
P36336,Flash Floor Cleaner 1L,Flash,Household,Floor Cleaner,HamroBazar,1131.34,NPR
P36337,Pril Dishwash 750ml,Pril,Household,Dishwash,SastoDeal,751.8,NPR
P36338,Pril Dishwash 750ml,Pril,Household,Dishwash,Daraz Nepal,771.79,NPR
P36339,Pril Dishwash 750ml,Pril,Household,Dishwash,Amazon,501.24,NPR
P36340,Pril Dishwash 750ml,Pril,Household,Dishwash,HamroBazar,525.55,NPR
P36341,Surf Excel Liquid 1L,Surf Excel,Household,Detergent,SastoDeal,1381.82,NPR
P36342,Surf Excel Liquid 1L,Surf Excel,Household,Detergent,Daraz Nepal,1385.78,NPR
P36343,Surf Excel Liquid 1L,Surf Excel,Household,Detergent,Amazon,1279.6,NPR
P36344,Surf Excel Liquid 1L,Surf Excel,Household,Detergent,HamroBazar,1251.65,NPR
P36345,Ariel Liquid Detergent 1L,Ariel,Household,Detergent,SastoDeal,1211.15,NPR
P36346,Ariel Liquid Detergent 1L,Ariel,Household,Detergent,Daraz Nepal,1368.47,NPR
P36347,Ariel Liquid Detergent 1L,Ariel,Household,Detergent,Amazon,1475.05,NPR
P36348,Ariel Liquid Detergent 1L,Ariel,Household,Detergent,HamroBazar,1303.08,NPR
P36349,Dettol Handwash 250ml,Dettol,Household,Handwash,SastoDeal,390.93,NPR
P36350,Dettol Handwash 250ml,Dettol,Household,Handwash,Daraz Nepal,536.97,NPR
P36351,Dettol Handwash 250ml,Dettol,Household,Handwash,Amazon,427.44,NPR
P36352,Dettol Handwash 250ml,Dettol,Household,Handwash,HamroBazar,562.78,NPR
P36353,Lifebuoy Handwash 250ml,Lifebuoy,Household,Handwash,SastoDeal,420.52,NPR
P36354,Lifebuoy Handwash 250ml,Lifebuoy,Household,Handwash,Daraz Nepal,377.92,NPR
P36355,Lifebuoy Handwash 250ml,Lifebuoy,Household,Handwash,Amazon,231.52,NPR
P36356,Lifebuoy Handwash 250ml,Lifebuoy,Household,Handwash,HamroBazar,278.7,NPR
P36357,Safeguard Handwash 250ml,Safeguard,Household,Handwash,SastoDeal,241.86,NPR
P36358,Safeguard Handwash 250ml,Safeguard,Household,Handwash,Daraz Nepal,404.47,NPR
P36359,Safeguard Handwash 250ml,Safeguard,Household,Handwash,Amazon,248.07,NPR
P36360,Safeguard Handwash 250ml,Safeguard,Household,Handwash,HamroBazar,511.47,NPR
P36361,Ariel Detergent Powder 1.8kg,Ariel,Household,Detergent,SastoDeal,1062.61,NPR
P36362,Ariel Detergent Powder 1.8kg,Ariel,Household,Detergent,Daraz Nepal,1159.89,NPR
P36363,Ariel Detergent Powder 1.8kg,Ariel,Household,Detergent,Amazon,1640.35,NPR
P36364,Ariel Detergent Powder 1.8kg,Ariel,Household,Detergent,HamroBazar,1489.7,NPR
P36365,Ariel Detergent Powder 1kg,Ariel,Household,Detergent,SastoDeal,887.65,NPR
P36366,Ariel Detergent Powder 1kg,Ariel,Household,Detergent,Daraz Nepal,738.23,NPR
P36367,Ariel Detergent Powder 1kg,Ariel,Household,Detergent,Amazon,1047.67,NPR
P36368,Ariel Detergent Powder 1kg,Ariel,Household,Detergent,HamroBazar,697.48,NPR
P36369,Surf Excel Detergent 1.5kg,Surf Excel,Household,Detergent,SastoDeal,1686.9,NPR
P36370,Surf Excel Detergent 1.5kg,Surf Excel,Household,Detergent,Daraz Nepal,1337.74,NPR
P36371,Surf Excel Detergent 1.5kg,Surf Excel,Household,Detergent,Amazon,1215.85,NPR
P36372,Surf Excel Detergent 1.5kg,Surf Excel,Household,Detergent,HamroBazar,1488.97,NPR
P36373,Breeze Detergent 1.8kg,Breeze,Household,Detergent,SastoDeal,1103.43,NPR
P36374,Breeze Detergent 1.8kg,Breeze,Household,Detergent,Daraz Nepal,1328.39,NPR
P36375,Breeze Detergent 1.8kg,Breeze,Household,Detergent,Amazon,1100.61,NPR
P36376,Breeze Detergent 1.8kg,Breeze,Household,Detergent,HamroBazar,1024.1,NPR
P36377,Dynamo Detergent 1.8kg,Dynamo,Household,Detergent,SastoDeal,1346.05,NPR
P36378,Dynamo Detergent 1.8kg,Dynamo,Household,Detergent,Daraz Nepal,1373.9,NPR
P36379,Dynamo Detergent 1.8kg,Dynamo,Household,Detergent,Amazon,726.08,NPR
P36380,Dynamo Detergent 1.8kg,Dynamo,Household,Detergent,HamroBazar,868.08,NPR
P36381,Tide Detergent 1kg,Tide,Household,Detergent,SastoDeal,893.42,NPR
P36382,Tide Detergent 1kg,Tide,Household,Detergent,Daraz Nepal,925.25,NPR
P36383,Tide Detergent 1kg,Tide,Household,Detergent,Amazon,689.21,NPR
P36384,Tide Detergent 1kg,Tide,Household,Detergent,HamroBazar,938.79,NPR
P36385,Rin Detergent 1kg,Rin,Household,Detergent,SastoDeal,868.42,NPR
P36386,Rin Detergent 1kg,Rin,Household,Detergent,Daraz Nepal,660.46,NPR
P36387,Rin Detergent 1kg,Rin,Household,Detergent,Amazon,723.26,NPR
P36388,Rin Detergent 1kg,Rin,Household,Detergent,HamroBazar,384.26,NPR
P36389,Downy Fabric Softener 1.5L,Downy,Household,Fabric Softener,SastoDeal,1199.74,NPR
P36390,Downy Fabric Softener 1.5L,Downy,Household,Fabric Softener,Daraz Nepal,871.72,NPR
P36391,Downy Fabric Softener 1.5L,Downy,Household,Fabric Softener,Amazon,961.26,NPR
P36392,Downy Fabric Softener 1.5L,Downy,Household,Fabric Softener,HamroBazar,779.8,NPR
P36393,Comfort Fabric Softener 1.4L,Comfort,Household,Fabric Softener,SastoDeal,1013.39,NPR
P36394,Comfort Fabric Softener 1.4L,Comfort,Household,Fabric Softener,Daraz Nepal,1269.76,NPR
P36395,Comfort Fabric Softener 1.4L,Comfort,Household,Fabric Softener,Amazon,560.29,NPR
P36396,Comfort Fabric Softener 1.4L,Comfort,Household,Fabric Softener,HamroBazar,1002.64,NPR
P36397,Softlan Fabric Softener 1.5L,Softlan,Household,Fabric Softener,SastoDeal,845.47,NPR
P36398,Softlan Fabric Softener 1.5L,Softlan,Household,Fabric Softener,Daraz Nepal,870.75,NPR
P36399,Softlan Fabric Softener 1.5L,Softlan,Household,Fabric Softener,Amazon,928.21,NPR
P36400,Softlan Fabric Softener 1.5L,Softlan,Household,Fabric Softener,HamroBazar,603.23,NPR
P36401,Vim Dishwash Bar 200g,Vim,Household,Dishwash,SastoDeal,211.32,NPR
P36402,Vim Dishwash Bar 200g,Vim,Household,Dishwash,Daraz Nepal,183.35,NPR
P36403,Vim Dishwash Bar 200g,Vim,Household,Dishwash,Amazon,229.02,NPR
P36404,Vim Dishwash Bar 200g,Vim,Household,Dishwash,HamroBazar,162.55,NPR
P36405,Sunlight Dishwash 900ml,Sunlight,Household,Dishwash,SastoDeal,825.15,NPR
P36406,Sunlight Dishwash 900ml,Sunlight,Household,Dishwash,Daraz Nepal,523.55,NPR
P36407,Sunlight Dishwash 900ml,Sunlight,Household,Dishwash,Amazon,897.56,NPR
P36408,Sunlight Dishwash 900ml,Sunlight,Household,Dishwash,HamroBazar,888.45,NPR
P36409,Fairy Dishwash 500ml,Fairy,Household,Dishwash,SastoDeal,1158.39,NPR
P36410,Fairy Dishwash 500ml,Fairy,Household,Dishwash,Daraz Nepal,1009.22,NPR
P36411,Fairy Dishwash 500ml,Fairy,Household,Dishwash,Amazon,927.64,NPR
P36412,Fairy Dishwash 500ml,Fairy,Household,Dishwash,HamroBazar,1031.0,NPR
P36413,Mama Lemon Dishwash 800ml,Mama Lemon,Household,Dishwash,SastoDeal,695.75,NPR
P36414,Mama Lemon Dishwash 800ml,Mama Lemon,Household,Dishwash,Daraz Nepal,740.05,NPR
P36415,Mama Lemon Dishwash 800ml,Mama Lemon,Household,Dishwash,Amazon,841.75,NPR
P36416,Mama Lemon Dishwash 800ml,Mama Lemon,Household,Dishwash,HamroBazar,832.75,NPR
P36417,Harpic Toilet Cleaner 1L,Harpic,Household,Toilet Cleaner,SastoDeal,432.8,NPR
P36418,Harpic Toilet Cleaner 1L,Harpic,Household,Toilet Cleaner,Daraz Nepal,766.59,NPR
P36419,Harpic Toilet Cleaner 1L,Harpic,Household,Toilet Cleaner,Amazon,826.23,NPR
P36420,Harpic Toilet Cleaner 1L,Harpic,Household,Toilet Cleaner,HamroBazar,434.64,NPR
P36421,Domex Toilet Cleaner 750ml,Domex,Household,Toilet Cleaner,SastoDeal,397.19,NPR
P36422,Domex Toilet Cleaner 750ml,Domex,Household,Toilet Cleaner,Daraz Nepal,803.14,NPR
P36423,Domex Toilet Cleaner 750ml,Domex,Household,Toilet Cleaner,Amazon,481.41,NPR
P36424,Domex Toilet Cleaner 750ml,Domex,Household,Toilet Cleaner,HamroBazar,845.69,NPR
P36425,Dettol Floor Cleaner 900ml,Dettol,Household,Floor Cleaner,SastoDeal,897.43,NPR
P36426,Dettol Floor Cleaner 900ml,Dettol,Household,Floor Cleaner,Daraz Nepal,849.42,NPR
P36427,Dettol Floor Cleaner 900ml,Dettol,Household,Floor Cleaner,Amazon,714.73,NPR
P36428,Dettol Floor Cleaner 900ml,Dettol,Household,Floor Cleaner,HamroBazar,664.22,NPR
P36429,Mr Muscle Floor Cleaner 1L,Mr Muscle,Household,Floor Cleaner,SastoDeal,771.01,NPR
P36430,Mr Muscle Floor Cleaner 1L,Mr Muscle,Household,Floor Cleaner,Daraz Nepal,772.22,NPR
P36431,Mr Muscle Floor Cleaner 1L,Mr Muscle,Household,Floor Cleaner,Amazon,785.35,NPR
P36432,Mr Muscle Floor Cleaner 1L,Mr Muscle,Household,Floor Cleaner,HamroBazar,717.62,NPR
P36433,Dettol Antiseptic 500ml,Dettol,Household,Antiseptic,SastoDeal,787.1,NPR
P36434,Dettol Antiseptic 500ml,Dettol,Household,Antiseptic,Daraz Nepal,895.5,NPR
P36435,Dettol Antiseptic 500ml,Dettol,Household,Antiseptic,Amazon,446.93,NPR
P36436,Dettol Antiseptic 500ml,Dettol,Household,Antiseptic,HamroBazar,860.55,NPR
P36437,Clorox Bleach 1L,Clorox,Household,Bleach,SastoDeal,552.65,NPR
P36438,Clorox Bleach 1L,Clorox,Household,Bleach,Daraz Nepal,646.23,NPR
P36439,Clorox Bleach 1L,Clorox,Household,Bleach,Amazon,722.25,NPR
P36440,Clorox Bleach 1L,Clorox,Household,Bleach,HamroBazar,825.45,NPR
P36441,Febreze Air Freshener 300ml,Febreze,Household,Air Freshener,SastoDeal,663.6,NPR
P36442,Febreze Air Freshener 300ml,Febreze,Household,Air Freshener,Daraz Nepal,1145.92,NPR
P36443,Febreze Air Freshener 300ml,Febreze,Household,Air Freshener,Amazon,651.52,NPR
P36444,Febreze Air Freshener 300ml,Febreze,Household,Air Freshener,HamroBazar,907.21,NPR
P36445,Glade Air Freshener 300ml,Glade,Household,Air Freshener,SastoDeal,1397.86,NPR
P36446,Glade Air Freshener 300ml,Glade,Household,Air Freshener,Daraz Nepal,1027.91,NPR
P36447,Glade Air Freshener 300ml,Glade,Household,Air Freshener,Amazon,1000.86,NPR
P36448,Glade Air Freshener 300ml,Glade,Household,Air Freshener,HamroBazar,739.55,NPR
P36449,Air Wick Air Freshener 300ml,Air Wick,Household,Air Freshener,SastoDeal,765.66,NPR
P36450,Air Wick Air Freshener 300ml,Air Wick,Household,Air Freshener,Daraz Nepal,782.28,NPR
P36451,Air Wick Air Freshener 300ml,Air Wick,Household,Air Freshener,Amazon,1417.76,NPR
P36452,Air Wick Air Freshener 300ml,Air Wick,Household,Air Freshener,HamroBazar,1456.82,NPR
P36453,Scotch Brite Sponge 3 pack,Scotch Brite,Household,Cleaning Tool,SastoDeal,293.76,NPR
P36454,Scotch Brite Sponge 3 pack,Scotch Brite,Household,Cleaning Tool,Daraz Nepal,512.31,NPR
P36455,Scotch Brite Sponge 3 pack,Scotch Brite,Household,Cleaning Tool,Amazon,421.52,NPR
P36456,Scotch Brite Sponge 3 pack,Scotch Brite,Household,Cleaning Tool,HamroBazar,506.75,NPR
P36457,Scotch Brite Scrub 2 pack,Scotch Brite,Household,Cleaning Tool,SastoDeal,302.83,NPR
P36458,Scotch Brite Scrub 2 pack,Scotch Brite,Household,Cleaning Tool,Daraz Nepal,384.09,NPR
P36459,Scotch Brite Scrub 2 pack,Scotch Brite,Household,Cleaning Tool,Amazon,217.27,NPR
P36460,Scotch Brite Scrub 2 pack,Scotch Brite,Household,Cleaning Tool,HamroBazar,266.25,NPR
P36461,Kleenex Tissue 200 sheets,Kleenex,Household,Tissue,SastoDeal,438.77,NPR
P36462,Kleenex Tissue 200 sheets,Kleenex,Household,Tissue,Daraz Nepal,568.59,NPR
P36463,Kleenex Tissue 200 sheets,Kleenex,Household,Tissue,Amazon,605.69,NPR
P36464,Kleenex Tissue 200 sheets,Kleenex,Household,Tissue,HamroBazar,372.95,NPR
P36465,Puyat Tissue 200 sheets,Puyat,Household,Tissue,SastoDeal,175.35,NPR
P36466,Puyat Tissue 200 sheets,Puyat,Household,Tissue,Daraz Nepal,196.74,NPR
P36467,Puyat Tissue 200 sheets,Puyat,Household,Tissue,Amazon,125.62,NPR
P36468,Puyat Tissue 200 sheets,Puyat,Household,Tissue,HamroBazar,154.76,NPR
P36469,Scott Tissue 200 sheets,Scott,Household,Tissue,SastoDeal,284.81,NPR
P36470,Scott Tissue 200 sheets,Scott,Household,Tissue,Daraz Nepal,298.17,NPR
P36471,Scott Tissue 200 sheets,Scott,Household,Tissue,Amazon,547.63,NPR
P36472,Scott Tissue 200 sheets,Scott,Household,Tissue,HamroBazar,294.04,NPR
P36473,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,SastoDeal,694.92,NPR
P36474,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,Daraz Nepal,424.12,NPR
P36475,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,Amazon,695.6,NPR
P36476,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,HamroBazar,483.85,NPR
P36477,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,SastoDeal,375.9,NPR
P36478,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,Daraz Nepal,377.16,NPR
P36479,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,Amazon,324.33,NPR
P36480,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,HamroBazar,241.68,NPR
P36481,Ziplock Bags 20 pack,Ziplock,Household,Storage,SastoDeal,733.54,NPR
P36482,Ziplock Bags 20 pack,Ziplock,Household,Storage,Daraz Nepal,677.77,NPR
P36483,Ziplock Bags 20 pack,Ziplock,Household,Storage,Amazon,362.44,NPR
P36484,Ziplock Bags 20 pack,Ziplock,Household,Storage,HamroBazar,683.6,NPR
P36485,Reynolds Aluminium Foil 30m,Reynolds,Household,Kitchen Wrap,SastoDeal,790.66,NPR
P36486,Reynolds Aluminium Foil 30m,Reynolds,Household,Kitchen Wrap,Daraz Nepal,657.94,NPR
P36487,Reynolds Aluminium Foil 30m,Reynolds,Household,Kitchen Wrap,Amazon,629.98,NPR
P36488,Reynolds Aluminium Foil 30m,Reynolds,Household,Kitchen Wrap,HamroBazar,386.93,NPR
P36489,Glad Cling Wrap 30m,Glad,Household,Kitchen Wrap,SastoDeal,652.81,NPR
P36490,Glad Cling Wrap 30m,Glad,Household,Kitchen Wrap,Daraz Nepal,324.54,NPR
P36491,Glad Cling Wrap 30m,Glad,Household,Kitchen Wrap,Amazon,674.43,NPR
P36492,Glad Cling Wrap 30m,Glad,Household,Kitchen Wrap,HamroBazar,615.14,NPR
P36493,Colin Glass Cleaner 500ml,Colin,Household,Glass Cleaner,SastoDeal,721.58,NPR
P36494,Colin Glass Cleaner 500ml,Colin,Household,Glass Cleaner,Daraz Nepal,526.35,NPR
P36495,Colin Glass Cleaner 500ml,Colin,Household,Glass Cleaner,Amazon,648.08,NPR
P36496,Colin Glass Cleaner 500ml,Colin,Household,Glass Cleaner,HamroBazar,652.11,NPR
P36497,HIT Mosquito Spray 200ml,HIT,Household,Insect Repellent,SastoDeal,557.0,NPR
P36498,HIT Mosquito Spray 200ml,HIT,Household,Insect Repellent,Daraz Nepal,581.72,NPR
P36499,HIT Mosquito Spray 200ml,HIT,Household,Insect Repellent,Amazon,360.22,NPR
P36500,HIT Mosquito Spray 200ml,HIT,Household,Insect Repellent,HamroBazar,504.4,NPR
P36501,Mortein Mosquito Spray 200ml,Mortein,Household,Insect Repellent,SastoDeal,797.79,NPR
P36502,Mortein Mosquito Spray 200ml,Mortein,Household,Insect Repellent,Daraz Nepal,526.47,NPR
P36503,Mortein Mosquito Spray 200ml,Mortein,Household,Insect Repellent,Amazon,790.19,NPR
P36504,Mortein Mosquito Spray 200ml,Mortein,Household,Insect Repellent,HamroBazar,815.64,NPR
P36505,Good Knight Coil 10 pack,Good Knight,Household,Insect Repellent,SastoDeal,236.28,NPR
P36506,Good Knight Coil 10 pack,Good Knight,Household,Insect Repellent,Daraz Nepal,213.87,NPR
P36507,Good Knight Coil 10 pack,Good Knight,Household,Insect Repellent,Amazon,171.52,NPR
P36508,Good Knight Coil 10 pack,Good Knight,Household,Insect Repellent,HamroBazar,196.89,NPR
P36509,Odonil Room Freshener 50g,Odonil,Household,Air Freshener,SastoDeal,362.97,NPR
P36510,Odonil Room Freshener 50g,Odonil,Household,Air Freshener,Daraz Nepal,385.04,NPR
P36511,Odonil Room Freshener 50g,Odonil,Household,Air Freshener,Amazon,295.02,NPR
P36512,Odonil Room Freshener 50g,Odonil,Household,Air Freshener,HamroBazar,269.41,NPR
P36513,Lizol Floor Cleaner 1L,Lizol,Household,Floor Cleaner,SastoDeal,961.32,NPR
P36514,Lizol Floor Cleaner 1L,Lizol,Household,Floor Cleaner,Daraz Nepal,821.69,NPR
P36515,Lizol Floor Cleaner 1L,Lizol,Household,Floor Cleaner,Amazon,1051.43,NPR
P36516,Lizol Floor Cleaner 1L,Lizol,Household,Floor Cleaner,HamroBazar,1126.5,NPR
P36517,Flash Floor Cleaner 1L,Flash,Household,Floor Cleaner,SastoDeal,1104.98,NPR
P36518,Flash Floor Cleaner 1L,Flash,Household,Floor Cleaner,Daraz Nepal,878.38,NPR
P36519,Flash Floor Cleaner 1L,Flash,Household,Floor Cleaner,Amazon,1105.54,NPR
P36520,Flash Floor Cleaner 1L,Flash,Household,Floor Cleaner,HamroBazar,652.82,NPR
P36521,Pril Dishwash 750ml,Pril,Household,Dishwash,SastoDeal,757.06,NPR
P36522,Pril Dishwash 750ml,Pril,Household,Dishwash,Daraz Nepal,545.17,NPR
P36523,Pril Dishwash 750ml,Pril,Household,Dishwash,Amazon,574.29,NPR
P36524,Pril Dishwash 750ml,Pril,Household,Dishwash,HamroBazar,697.91,NPR
P36525,Surf Excel Liquid 1L,Surf Excel,Household,Detergent,SastoDeal,929.88,NPR
P36526,Surf Excel Liquid 1L,Surf Excel,Household,Detergent,Daraz Nepal,1689.36,NPR
P36527,Surf Excel Liquid 1L,Surf Excel,Household,Detergent,Amazon,731.43,NPR
P36528,Surf Excel Liquid 1L,Surf Excel,Household,Detergent,HamroBazar,836.71,NPR
P36529,Ariel Liquid Detergent 1L,Ariel,Household,Detergent,SastoDeal,1665.89,NPR
P36530,Ariel Liquid Detergent 1L,Ariel,Household,Detergent,Daraz Nepal,1232.62,NPR
P36531,Ariel Liquid Detergent 1L,Ariel,Household,Detergent,Amazon,1937.04,NPR
P36532,Ariel Liquid Detergent 1L,Ariel,Household,Detergent,HamroBazar,1853.07,NPR
P36533,Dettol Handwash 250ml,Dettol,Household,Handwash,SastoDeal,353.82,NPR
P36534,Dettol Handwash 250ml,Dettol,Household,Handwash,Daraz Nepal,271.99,NPR
P36535,Dettol Handwash 250ml,Dettol,Household,Handwash,Amazon,350.47,NPR
P36536,Dettol Handwash 250ml,Dettol,Household,Handwash,HamroBazar,411.53,NPR
P36537,Lifebuoy Handwash 250ml,Lifebuoy,Household,Handwash,SastoDeal,391.02,NPR
P36538,Lifebuoy Handwash 250ml,Lifebuoy,Household,Handwash,Daraz Nepal,437.94,NPR
P36539,Lifebuoy Handwash 250ml,Lifebuoy,Household,Handwash,Amazon,321.99,NPR
P36540,Lifebuoy Handwash 250ml,Lifebuoy,Household,Handwash,HamroBazar,272.85,NPR
P36541,Safeguard Handwash 250ml,Safeguard,Household,Handwash,SastoDeal,203.37,NPR
P36542,Safeguard Handwash 250ml,Safeguard,Household,Handwash,Daraz Nepal,510.27,NPR
P36543,Safeguard Handwash 250ml,Safeguard,Household,Handwash,Amazon,442.97,NPR
P36544,Safeguard Handwash 250ml,Safeguard,Household,Handwash,HamroBazar,438.76,NPR
P36545,Ariel Detergent Powder 1.8kg,Ariel,Household,Detergent,SastoDeal,1434.08,NPR
P36546,Ariel Detergent Powder 1.8kg,Ariel,Household,Detergent,Daraz Nepal,909.93,NPR
P36547,Ariel Detergent Powder 1.8kg,Ariel,Household,Detergent,Amazon,1463.66,NPR
P36548,Ariel Detergent Powder 1.8kg,Ariel,Household,Detergent,HamroBazar,1424.66,NPR
P36549,Ariel Detergent Powder 1kg,Ariel,Household,Detergent,SastoDeal,623.4,NPR
P36550,Ariel Detergent Powder 1kg,Ariel,Household,Detergent,Daraz Nepal,729.81,NPR
P36551,Ariel Detergent Powder 1kg,Ariel,Household,Detergent,Amazon,680.9,NPR
P36552,Ariel Detergent Powder 1kg,Ariel,Household,Detergent,HamroBazar,1045.74,NPR
P36553,Surf Excel Detergent 1.5kg,Surf Excel,Household,Detergent,SastoDeal,1103.5,NPR
P36554,Surf Excel Detergent 1.5kg,Surf Excel,Household,Detergent,Daraz Nepal,1372.0,NPR
P36555,Surf Excel Detergent 1.5kg,Surf Excel,Household,Detergent,Amazon,1638.41,NPR
P36556,Surf Excel Detergent 1.5kg,Surf Excel,Household,Detergent,HamroBazar,867.08,NPR
P36557,Breeze Detergent 1.8kg,Breeze,Household,Detergent,SastoDeal,972.36,NPR
P36558,Breeze Detergent 1.8kg,Breeze,Household,Detergent,Daraz Nepal,862.09,NPR
P36559,Breeze Detergent 1.8kg,Breeze,Household,Detergent,Amazon,1268.83,NPR
P36560,Breeze Detergent 1.8kg,Breeze,Household,Detergent,HamroBazar,1353.47,NPR
P36561,Dynamo Detergent 1.8kg,Dynamo,Household,Detergent,SastoDeal,848.47,NPR
P36562,Dynamo Detergent 1.8kg,Dynamo,Household,Detergent,Daraz Nepal,1042.74,NPR
P36563,Dynamo Detergent 1.8kg,Dynamo,Household,Detergent,Amazon,1554.07,NPR
P36564,Dynamo Detergent 1.8kg,Dynamo,Household,Detergent,HamroBazar,754.1,NPR
P36565,Tide Detergent 1kg,Tide,Household,Detergent,SastoDeal,892.64,NPR
P36566,Tide Detergent 1kg,Tide,Household,Detergent,Daraz Nepal,606.76,NPR
